Speaker|Quote|Episode|Airdate|ShowName
Marge Simpson|Marge: Grocery shopping is so exciting! It's like unwrapping presents from yourself.|||The Simpson's
Marge Simpson|Marge: Homer, I don’t want to leave Springfield. I’ve dug myself into a happy little rut here and I’m not about to hoist myself out of it.|||The Simpson's
Marge Simpson|Marge: Now that's what I call breakneck speed!|||The Simpson's
Marge Simpson|Marge: She's such a butt-hole.|||The Simpson's
Marge Simpson|Marge: Shoot 'em all, and let God sort them out.|||The Simpson's
Marge Simpson|Marge: They should call it a Tall Island Iced Tea.|||The Simpson's
Marge Simpson|Marge: You can't say 'sex' on the internet!|||The Simpson's
Marge Simpson|Bart: I'm not going on the dang field trip <br /><br /> Marge: Bart! Watch your language... oh.. you did.|||The Simpson's
Marge Simpson|Marge: My life is pretty boring. The other day some Jehovah's Witnesses came to the door and I wouldn't let them leave. They finally snuck away when I went to make lemonade.|||The Simpson's
Marge Simpson|Bart: [after they watch a foreign film] I was so bored I cut the pony tail off the guy in front of us. [holds pony tail to his head] Look at me, I'm a grad student. I'm 30 years old and I made $600 last year. <br /><br /> Marge: Bart, don't make fun of grad students. They've just made a terrible life choice.|||The Simpson's
Marge Simpson|Marge: This is the worst thing you've ever done. <br /><br /> Homer: You say that so often that it lost its meaning.|||The Simpson's
Marge Simpson|Marge: Homer, is this how you pictured married life? <br /><br /> Homer: Yeah, pretty much, except we drove around in a van solving mysteries.|||The Simpson's
Marge Simpson|Marge: I'm going into the dining room to have a conversation. If you want to join me, fine. (leaves room) Hello Marge, how's the family? I don't want to talk about it. Mind your own business! <br /><br /> Homer: Keep it down in there!|||The Simpson's
Marge Simpson|Homer: But every time I learn something new, it pushes out something old! Remember that time I took a home wine-making course and forgot how to drive? <br /><br /> Marge Simpson: That's because you were drunk! <br /><br /> Homer: And how.|||The Simpson's
Marge Simpson|Marge: You know Homer, when I found out about this I went through a wide range of emotions. First I was nervous, then anxious, then wary, then apprehensive, then kinda sleepy, then worried, and then concerned. But now I realize that being a spaceman is something you have to do. <br /><br /> Homer: Who's doing what now?|||The Simpson's
Marge Simpson|Marge: Bart, don't use the Touch of Death on your sister.|||The Simpson's
Marge Simpson|Marge: You know, the courts may not be working any more, but as long as everyone is videotaping everyone else, justice will be done.|||The Simpson's
Marge Simpson|Marge: Just between us girls, he hasn't been this frisky in years!|||The Simpson's
Marge Simpson|Marge: Now lets all forget our troubles with a big bowl of strawberry ice cream!|||The Simpson's
Marge Simpson|Marge: You should listen to your heart, and not the voices in your head.|||The Simpson's
Marge Simpson|Lisa: Mom! Dad's on PBS! <br /><br /> Marge: Mmm. They don't show police chases, do they?|||The Simpson's
Montgomery Burns|Mr. Burns: Oh, General Kao, you're a bloodthirsty foe, but your chicken is delectable.|||The Simpson's
Montgomery Burns|Joey Ramone: Go to hell, you old bastard! <br /><br /> Mr. Burns: Have the Rolling Stones killed. <br /><br /> Smithers: But sir, those aren't— <br /><br /> Mr. Burns: Do as I say!|||The Simpson's
Montgomery Burns|Mr. Burns: Ah, Smithers. You're the sober ying to my incorrigible yang.|||The Simpson's
Montgomery Burns|Mr. Burns: Ahoy-hoy|||The Simpson's
Montgomery Burns|Mr. Burns: Ex-cellent.|||The Simpson's
Montgomery Burns|Mr. Burns: Hmmm. . . Eternal happiness for one dollar? I'd think I'd be happier with the dollar.|||The Simpson's
Montgomery Burns|Mr. Burns: I'm at war with a little girl! And I'm losing!|||The Simpson's
Montgomery Burns|Mr. Burns: Non-violence never solved anything!|||The Simpson's
Montgomery Burns|Mr. Burns: Reading? His job description clearly specified an illiterate!|||The Simpson's
Montgomery Burns|Mr. Burns: You've just won the, uh, First Annual Montgomery Burns Award for, uh, Outstanding Acheivement in the Field of uh, Excellence...|||The Simpson's
Montgomery Burns|Mr. Burns: Darling, my kneecaps are filling with fluid even as I speak, so I'll get right to the point.|||The Simpson's
Montgomery Burns|Mr. Burns: Yes, yes, we've heard quite enough about Blizblaz and Himham; get to the bloody point!|||The Simpson's
Montgomery Burns|Mr. Burns: You there! Fill this up with petroleum distillate. And revulcanize my tires, post haste!|||The Simpson's
Montgomery Burns|Mr. Burns: his will be like stealing candy from a baby...say, that sounds like a lark.|||The Simpson's
Montgomery Burns|Mr. Burns: Hello, my name is Mr. ...Snurb, yes, that will do.|||The Simpson's
Montgomery Burns|Mr. Burns: Now, what was I laughing about? Oh, yes, that dead Irishman [starts laughing again].|||The Simpson's
Montgomery Burns|Mr. Burns: Release the League of Evil. [Wall opens to reveal a table with skeletons at it] What happened to my league? <br /><br /> Smithers: Even monsters need air, sir.|||The Simpson's
Montgomery Burns|Mr. Burns: Smithers, I've designed a new airplane. I call it the 'Spruce Moose,' and it will carry two hundred passengers from New York's Idyllwild Airport to the Belgian Congo in seventeen minutes! <br /><br /> Smithers: That's quite a nice model, sir. <br /><br /> Burns: Model?|||The Simpson's
Montgomery Burns|Mr. Burns: This house has quite a long and colorful history. It was built on an ancient Indian burial ground, and was the setting of Satanic rituals, witch-burnings, and five John Denver Christmas specials.|||The Simpson's
Montgomery Burns|Mr. Burns: I see you have your running shoes on. That's a good thing...|||The Simpson's
Montgomery Burns|Mr. Burns: The telephone is so impersonal. I much prefer the hands-on touch you can only get with hired goons.|||The Simpson's
Montgomery Burns|Mr. Burns: Who's that goat-legged fellow? I like the cut of his jib. <br /><br /> Smithers: That's the Prince of Darkness, sir. He's your eleven o'clock. <br /><br /> Mr. Burns: Ex-cellent.|||The Simpson's
Montgomery Burns|Mr. Burns: I wonder if this Homer Simpson is related to Richard Nixon. <br /><br /> Smithers: Probably not sir, as they spell and pronounce their names differently.|||The Simpson's
Montgomery Burns|Doctor: We call it, 'Three Stooges syndrome.' <br /><br /> Mr. Burns: So, what you're telling me is...I'm indestructible. <br /><br /> Doctor: Oh, no no. Even a slight breeze could... <br /><br /> Mr. Burns: Indestructible.|||The Simpson's
Montgomery Burns|Kid: ... but then we'll go too far and get corrupt and shiftless, and the Japanese will eat us alive! <br /><br /> Mr. Burns: The Japanese? Those sandal-wearing goldfish tenders?|||The Simpson's
Montgomery Burns|Smithers: Our research shows that people see you as something of an ogre. <br /><br /> Burns: Why, I ought to club them and eat their bones!|||The Simpson's
Montgomery Burns|Lawyer: Your Honor, my client has instructed me to remind the court how rich and important he is, and that he is not like other men.<br /><br /> Mr. Burns: I should be able to run over as many kids as I want!|||The Simpson's
Montgomery Burns|Mr. Burns: Quick Smithers. Bring the mind eraser device! <br /><br /> Smithers:You mean the revolver, sir? <br /><br /> Mr. Burns: Precisely.|||The Simpson's
Montgomery Burns|Mr. Burns: Oh, meltdown. It's one of those annoying buzzwords. We prefer to call it an unrequested fission surplus.|||The Simpson's
Montgomery Burns|Mr. Burns: I don't like being outdoors Smithers, for one thing, there's too many fat children.|||The Simpson's
Montgomery Burns|Mr. Burns: Well, that's odd ... I've just robbed a man of his livelihood, and yet I feel strangely empty. Tell you what, Smithers - have him beaten to a pulp.|||The Simpson's
Montgomery Burns|Mr. Burns: I could crush him like an ant. But it would be too easy. No, revenge is a dish best served cold. I'll bide my time until ... Oh, what the hell. I'll just crush him like an ant.|||The Simpson's
Montgomery Burns|Mr. Burns: What good is money if it can't inspire terror in your fellow man?|||The Simpson's
Montgomery Burns|Mr. Burns: What are you doing man, that's Carl!|||The Simpson's
Montgomery Burns|Mr. Burns: Just give the great unwashed a pair of oversized breasts and a happy ending, and they'll 'oink' for more every time.|||The Simpson's
Montgomery Burns|Mr. Burns: You're fired. <br /><br /> Marge: You can't fire me just because I'm married. I'm gonna sue the pants off of you. <br /><br /> Mr. Burns: You don't have to sue me to get my pants off.|||The Simpson's
Montgomery Burns|Mr. Burns: Smithers, for attempting to kill me, I'm giving you a five percent pay cut!|||The Simpson's
Montgomery Burns|Mr. Burns: I'm looking for something in an attack dog. One who likes the sweet gamey tang of human flesh. Hmmm, why here's the fellow ... Wiry, fast, firm, proud buttocks. Reminds me of me.|||The Simpson's
Montgomery Burns|Mr. Burns: So, Smithers, what are you doing this weekend. Something gay, I expect? <br /><br /> Smithers: What?!! <br /><br /> Mr. Burns: You know, light and fancy free! Mothers, lock up your daughters! Smithers is on the town! <br /><br /> Smithers: Oh! Of course.|||The Simpson's
Montgomery Burns|Mr. Burns: Ooh, the Germans are mad at me. I'm so scared! Oooh, the Germans!|||The Simpson's
Montgomery Burns|Mr. Burns: This house has quite a long and colorful history. It was built on an ancient Indian burial ground, and was the setting of Satanic rituals, witch-burnings, and five John Denver Christmas specials.|||The Simpson's
Montgomery Burns|Mr. Burns: Bad corpse! Stop ... scaring ... Smithers!|||The Simpson's
Montgomery Burns|Mr. Burns: A lifetime of working with nuclear power has left me with a healthy green blow... and left me as impotent as a Nevada boxing commissioner.|||The Simpson's
Montgomery Burns|Mr. Burns: Look at that pig. Stuffing his face with donuts on my time! That's right, keep eating...Little do you know you're drawing ever closer to the poison donut! [cackles evilly, then stops abruptly] There is a poison one, isn't there Smithers? <br /><br /> Smithers: Err...no, sir. I discussed this with our lawyers and they consider it murder.|||The Simpson's
Montgomery Burns|Mr. Burns: Look at them, Smithers. Goldbrickers.... Layabouts.... Slug-a-beds! Little do they realise their days of suckling at my teat are numbered.|||The Simpson's
Montgomery Burns|Mr. Burns: This anonymous clan of slack-jawed troglodytes has cost me the election, and yet if I were to have them killed, I would be the one to go to jail. That's democracy for you. <br /><br /> Smithers: You are noble and poetic in defeat, sir.|||The Simpson's
Montgomery Burns|Mr. Burns: Nonsense! Dogs are idiots! Think about it, Smithers. If I came into your house and started sniffing at your crotch and slobbering all over you, what would you say? <br /><br /> Smithers: If you did it, sir?|||The Simpson's
Montgomery Burns|[Stone flies through Mr. Burns' office window] <br /><br /> Mr. Burns: Look Smithers, a bird has become petrified and lost its sense of direction.|||The Simpson's
Montgomery Burns|Mr. Burns: Do my worst, eh? Smithers, release the robotic Richard Simmons.|||The Simpson's
Montgomery Burns|Mr. Burns: Ah, Monday morning. Time to pay for your two days of debauchery, you hungover drones.|||The Simpson's
Montgomery Burns|Mr. Burns: Family, religion, friends... these are the three demons you must slay if you wish to succeed in business.|||The Simpson's
Montgomery Burns|Mr. Burns: One more thing...You must find the Jade Monkey before the next full moon! <br /><br /> Smithers: Actually sir, we found the jade monkey. It was in your glove compartment. <br /><br /> Mr.Burns: And the road maps, and the driving gloves?! <br /><br /> Smithers: Yes, sir. <br /><br /> Mr.Burns:Then its all falling into place!|||The Simpson's
Montgomery Burns|Mr. Burns: Oh, so mother nature needs a favor? Well, maybe she should have thought of that when she was besetting us with droughts and floods and poison monkeys.|||The Simpson's
Montgomery Burns|Mr. Burns: Mankind has always dreamed of destroying the sun|||The Simpson's
Montgomery Burns|Mr. Burns: Woah, slow down there maestro. There's a *New* Mexico?|||The Simpson's
Nelson Muntz|Nelson: Ha-Ha.|||The Simpson's
Nelson Muntz|Nelson: We've been doing a lot of upper body work on Bart. Today let's pound his kidneys|||The Simpson's
Nelson Muntz|Nelson: [On the movie <i>Naked Lunch</i>]<br /><br /> I can think of at least two things wrong with that title!|||The Simpson's
Nelson Muntz|Nelson: Check it out, a freezer geezer!|||The Simpson's
Nelson Muntz|Nelson: Hey, that hurts. No wonder no one came to my birthday party.|||The Simpson's
Nelson Muntz|Lisa: 'Nuke the whales?' You don't really believe that, do you? <br /><br /> Nelson: I dunno. Gotta nuke something.|||The Simpson's
Abraham Simpson|Grandpa: Let's see... I'm an Elk, a Mason, a communist... I'm the president of the Gay and Lesbian Alliance for some reason. Ah, here it is! The Stonecutters.|||The Simpson's
Abraham Simpson|Grandpa: What's so unappealing about hearing your elderly father talk about sex? I had seeeeex.|||The Simpson's
Abraham Simpson|Grandpa: I got a funny story about that. Well it's not so much funny as it is long.|||The Simpson's
Abraham Simpson|Grandpa: [to Homer] Make me proud... or at least less ashamed.|||The Simpson's
Abraham Simpson|Grandpa: Dear Mr. President, There are too many states nowadays. Please eliminate three. P.S. I am not a crack-pot.|||The Simpson's
Abraham Simpson|Grandpa: Anyway, long story short-- is a phrase whose origins are complicated and rambling.|||The Simpson's
Abraham Simpson|Grandpa: I always get the blame around here! Who threw a cane at the TV? Who fell into the china hutch? Who got their dentures stuck on the toilet?|||The Simpson's
Abraham Simpson|Grandpa: We can't bust heads like we used to, but we have our ways. One trick is to tell 'em stories that don't go anywhere. Like the time I took the ferry over to Shelbyville. I needed a new heel for my shoe, so I decided to go to Morganville, which is what they called Shelbyville in those days. So, I tied an onion to my belt, which was the style at the time. Now to ride the ferry cost a nickel, but in those days, nickels had pictures of bumblebees on them. 'Gimme 5 bees for a quarter,' you'd say. Now, where were we? Oh, yes.The important thing was, I had an onion on my belt, which was the style at the time. They didn't have white onions, because of the war. The only thing you could get was those big yellow ones.|||The Simpson's
Abraham Simpson|Grandpa: Homer, you're as dumb as a mule and twice as ugly.|||The Simpson's
Abraham Simpson|Grandpa: Not many people know I was the first person to own a radio in Springfield. Weren't much on the airwaves those days, just Edison reciting the alphabet. 'A,' he'd say, then 'B'... 'C' would usually follow...|||The Simpson's
Abraham Simpson|Grandpa: When I read your magazine, I don't see one wrinkled face or single toothless grin. For shame! To the sickos at 'Modern Bride' magazine.|||The Simpson's
Abraham Simpson|Grandpa: What're you cacklin' about, fatty? Too much pie, that's your problem.|||The Simpson's
Abraham Simpson|Grandpa: The good lord lets us grow old for a reason-- to find fault in everything he's created.|||The Simpson's
Abraham Simpson|Grandpa: The last time those meteors came we thought the sky was on fire. Naturally we blamed it on the Irish. We hanged more than a few.|||The Simpson's
Abraham Simpson|Grandpa: I'll be deep in the cold, cold ground before I acknowledge Missoura!|||The Simpson's
Abraham Simpson|Grandpa: Dear Advertisers, I am disgusted with the way old people are depicted on television. We are not all vibrant, fun-loving sex maniacs. Some of us are bitter, resentful individuals who remember the good old days when entertainment was bland and inoffensive. The following is a list of words I never want to hear on television again...|||The Simpson's
Abraham Simpson|Grandpa: Well, whenever I'm confused, I just check my underwear. It holds the answer to all the important questions.|||The Simpson's
Abraham Simpson|Grandpa: That doll is EVIL, I tells ya. Evil! Eeeeeeviillll!!! <br /><br /> Marge: Grandpa, you said that about all the presents. <br /><br /> Grandpa: I just want attention.|||The Simpson's
Abraham Simpson|Bart: But Grandpa, didn't you wonder why you were getting checks for doing absolutely nothing?<br /><br /> Grandpa: I figured it was 'cause the Democrats were in power again.|||The Simpson's
Abraham Simpson|Marge: Grandpa, are you sitting on the apple pie? <br /><br /> Grandpa: I sure hope so...|||The Simpson's
Abraham Simpson|Grandpa: Grover Cleveland spanked me on two non-consecutive occassions.|||The Simpson's
Abraham Simpson|Grandpa: My car gets fourty rods to the hogshead and that's the way I like it.|||The Simpson's
Abraham Simpson|Mrs. Lovejoy: Everyone turn around and look at this! <br /><br /> Grandpa: What is it? A Unitarian?|||The Simpson's
Abraham Simpson|Grandpa: The grass is sharper than the grass in my day...|||The Simpson's
Abraham Simpson|Grandpa: I used to be with it, but then they changed what 'it' was. Now, what I'm with isn't it, and what's 'it' seems weird and scary to me.|||The Simpson's
Abraham Simpson|Grandpa: My story begins in nineteen dickety two, we had to say dickety because the keiser stole our word twenty. I chased that rascal to get it back, but gave up after dickety six miles.|||The Simpson's
Abraham Simpson|Grandpa: My Homer is not a communist. He may be a liar, a pig, an idiot, a communist, but he is not a porn star.|||The Simpson's
Abraham Simpson|Lisa: Bart, do you realise what this means? The next time we fall asleep we could die!<br /><br /> Grampa: Ehhh, welcome to my world.|||The Simpson's
Abraham Simpson|Grandpa: We're the baddest punks in our age bracket!|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Can't we have one meeting that doesn't end with digging up a corpse?|||The Simpson's
Diamond Joe Quimby|Mayor Qimby: We're twice as smart as the people of Shelbyville. Just tell us your idea, and we'll vote for it!|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Ich bin ein Springfielder.<br /><br /> Homer: Mmmmm. Jelly Donuts.|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Yes there is a comet and yes it is heading for our town. [Scattered clapping] You uh, don't need to applaud that.|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Oh, dear God. Can't this town go one day without a riot?|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: What the hell made me think Michael Jackson would visit this jerkwater berg?|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Check out the rack on the blonde in the forth row.|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Very well then, instead of fleeing this town, I'll stay here and grow fat off kickbacks and slush funds.|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Our city will not negotiate with terrorists. Is there a city nearby that will?|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: You are tampering with forces you can't understand, we have major corporations sponsoring this event.|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: You can't seriously want to ban alcohol. It tastes great, makes woman appear more attractive, and makes a person virtually invulnerable to criticism.|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Vote Quimby.|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Remember, if anyone asks, you're my niece from out of town. <br /><br /> Lady: I am your niece, uncle Joe! <br /><br /> Quimby: Good lord! I'm an abomination!|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: Watch it, you walking tub of donut batter! <br /><br /> Wiggum: Hey, I got pictures of you, Quimby. <br /><br /> Quimby: You don't scare me. That could be anyone's ass!|||The Simpson's
Diamond Joe Quimby|Marge: My name is Marge Simpson and I have an idea. It may sound a little boring at first. <br /><br /> Mayor Quimby: Chat away. I'll just amuse myself with some pornographic playing cards.|||The Simpson's
Diamond Joe Quimby|Mayor Quimby: I stand by my racial slur.|||The Simpson's
Millhouse VanHouten|Millhouse: Alf Pogs! Remember Alf? Well he's back... in pog form!|||The Simpson's
Millhouse VanHouten|Millhouse: Hey! My shoes are soaked but my cuffs are bone dry! Everything's coming up Millhouse!|||The Simpson's
Millhouse VanHouten|Millhouse: I will be a nerd fish|||The Simpson's
Millhouse VanHouten|Millhouse: I can help you sir, and I answer to no one.|||The Simpson's
Millhouse VanHouten|Millhouse: So this is what it feels like when doves cry.|||The Simpson's
Millhouse VanHouten|Millhouse: The 'House always wins.|||The Simpson's
Millhouse VanHouten|Millhouse: The Statue of Liberty? Where are we?!|||The Simpson's
Millhouse VanHouten|Millhouse: What is it with cherubs? I mean, are they barfing or something?|||The Simpson's
Millhouse VanHouten|Millhouse: You leave that to the Baron and me.|||The Simpson's
Millhouse VanHouten|Millhouse: You said I never had a goldfish, but why'd I have a bowl Bart? Why'd I have a bowl?!?|||The Simpson's
Millhouse VanHouten|Millhouse: Back off, Bart! She's with The 'House now.|||The Simpson's
Millhouse VanHouten|Millhouse: I'm the second coolest kid in the world!|||The Simpson's
Millhouse VanHouten|Bart: Do you realize what this means? <br /><br /> Millhouse: Yeah, but you say it first.|||The Simpson's
Millhouse VanHouten|Bart: What's it like riding a girl's bike? <br /><br /> Millhouse: It's disturbingly comfortable.|||The Simpson's
Millhouse VanHouten|Millhouse: This is great. Not only am I not learning, I'm forgetting stuff I used to know.|||The Simpson's
Millhouse VanHouten|Millhouse: This is where I come to cry.|||The Simpson's
Millhouse VanHouten|Millhouse: Bart, I don't want you to see me cry. <br /><br /Bart: Aw come on, I've seen you cry a million times. You cry when you scrape your knee, you cry when we're out of chocolate milk, you cry when you're doing long division and you have a remainder left over. <br /><br /Millhouse: Well, I didn't want you to see me cry THIS time.|||The Simpson's
Millhouse VanHouten|Millhouse: It was just like Romeo and Juliet, only it ended in tragedy.|||The Simpson's
Millhouse VanHouten|Millhouse: Wow! This is like 'Speed 2' only it's on a bus.|||The Simpson's
Millhouse VanHouten|Millhouse: It's just like Venice, but without the Black Plague.|||The Simpson's
Reverend Lovejoy|Rev. Lovejoy: Ned, have you thought about one of the other major religions? They're all pretty much the same.|||The Simpson's
Reverend Lovejoy|Rev. Lovejoy: Thanks a lot, Marge. That was our only burlesque house.|||The Simpson's
Reverend Lovejoy|Rev. Lovejoy: This so called new religion is nothing but a pack of weird rituals and chants designed to take away the money of fools. Let us say the Lord's prayer 40 times, but first let's pass the collection plate.|||The Simpson's
Reverend Lovejoy|Rev. Lovejoy: Alright Hans.. time to go. <br /><br /> Moleman: But he ate my last meal! <br /><br /> Rev. Lovejoy: If that's the worst thing that happens to you today consider yourself lucky.|||The Simpson's
Reverend Lovejoy|Rev. Lovejoy: Eventually I stopped caring. But that was the '80s so nobody noticed.|||The Simpson's
Ned Flanders|Flanders: Sometimes Maude (God bless her), she underlines passages in my Bible because she can't find hers.|||The Simpson's
Ned Flanders|Rex Banner: Are you the Beer Baron? <br /><br /> Ned: Well, if you're talking about root beer, I plead guilt-diddily-ildly as char-didily-arged! <br /><br /> Rex Banner: He's not the Baron, but he sounds drunk. Take him in.|||The Simpson's
Ned Flanders|Flanders: I okely-dokely-schmokely do!|||The Simpson's
Ned Flanders|Flanders: The lights, the noise, the letter X. It's all designed to inflame the senses. I'm overstimulated. I've gotta get out of this town.|||The Simpson's
Ned Flanders|Flanders: Son of a diddly!|||The Simpson's
Ned Flanders|Flanders: I wish we lived in a place more like the America of yesteryear that only exists in the brains of us Republicans.|||The Simpson's
Ned Flanders|Flanders: Sorry to break character, but these stunt pants are getting mighty toasty!<br /><br /> Maude: Uh, roll, Neddie, roll. <br /><br /> Flanders: It's not working -- it just spreads the flames!|||The Simpson's
Ned Flanders|Flanders: I don't need to be told what I think.... by anyone living.|||The Simpson's
Ned Flanders|Rod Flanders: Are you jealous of Brother Homer? <br /><br /> Ned Flanders: Maybe just a little bit. <br /><br /> Rod: I'm jealous of girls 'cause they get to wear dresses. <br /><br /> Ned: One problem at a time, boy.|||The Simpson's
Ned Flanders|Flanders: Hi-diddly-ho, neighbors!|||The Simpson's
Ned Flanders|Flanders: I'm a murderer! I'm a mur-diddley-urgler!|||The Simpson's
Ned Flanders|Flanders: Oh, right as rain! Or, as we say around here, `left as rain', heh heh.|||The Simpson's
Ned Flanders|Flanders: At times like these, I used to turn to the Bible and find solace, but even the Good Book can't help me now. <br /><br /> Homer: Why not? <br /><br /> Ned: I sold it to you for seven cents. <br /><br /> Homer: Oh.|||The Simpson's
Ned Flanders|Flanders: And I guess I'm just a caveman. If they existed. Which they didn't.|||The Simpson's
Ned Flanders|Flanders: There's only one god. Just one. Well, sometimes there's three.|||The Simpson's
Ned Flanders|Flanders: They've broken every commandment except one. <br /><br /> Carl: Hey Lenny, covet some chili fries? <br /><br /> Lenny: You bet. <br /><br /> Ned Flanders: That's it. The whole shebang.|||The Simpson's
Ned Flanders|Flanders: I've done everything the Bible says - even the stuff that contradicts the other stuff!|||The Simpson's
Ned Flanders|Flanders: My Satan sense is tingling! To the root cellar, boys!|||The Simpson's
Ned Flanders|Flanders: And Harry Potter, and all his wizard friends... went straight to Hell for practicing witchcraft.|||The Simpson's
Superintendant Chalmers|Skinner: So, what's the word down at One School Board Plaza? <br /><br /> Superintendant Chamlers: We're dropping the geography requirement. The children weren't testing well. It's proving to be an embarrassment. <br /><br /> Skinner: Very good. Back to the three R's. <br /><br /> Chalmers: Two R's, come October.|||The Simpson's
Superintendant Chalmers|Superintendant Chamlers: Religion has no place in public schools the way facts have no place in organized religion.|||The Simpson's
Lionel Hutz|Lionel Hutz: Mr. Simpson, the state bar forbids me from promising you a big cash settlement. But just between you and me, I promise you a big cash settlement.|||The Simpson's
Lionel Hutz|Lionel Hutz: Lionel Hutz, court-appointed attorney. I'll be defending you on the charge of... Murder One! Wow! Even if I lose, I'll be famous!|||The Simpson's
Lionel Hutz|Lionel Hutz: This all goes back to the Frank Wallbanger case of '78. How about that! I looked something up! These books behind me don't just make the office look good, they're filled with useful legal tidbits just like that!|||The Simpson's
Lionel Hutz|Lionel Hutz: Lionel Hutz, executor of Ms. Bouvier's estate. She left a video-will so I earn my fee simply by pressing the 'play' button. Pretty sweet, eh?|||The Simpson's
Lionel Hutz|Lionel Hutz: To my executor, Lionel Hutz, I leave $50,000. <br /><br /> Marge: Mr. Hutz!!! <br /><br /> Hutz: You'd be surprised how often that works, you really would.|||The Simpson's
Lionel Hutz|Lionel Hutz: Don't worry, Homer. I have a foolproof strategy to get you out of here. Surprise witnesses, each more surprising than the last. The judge won't know what hit him.|||The Simpson's
Lionel Hutz|Lionel Hutz: Now Marge, you've come to the right place. By hiring me as your lawyer, you also get this smoking monkey.|||The Simpson's
Lionel Hutz|Lionel Hutz: And so, ladies and gentleman of the jury I rest my case. <br /><br /> Judge: Hmmm. Mr. Hutz, do you know that you're not wearing any pants?|||The Simpson's
Lionel Hutz|Lionel Hutz: Mr. Simpson, I was just going through your garbage, and I couldn't help overhearing that you need a babysitter. Of course, being a highly-skilled attorney, my fee is $175 an hour. <br /><br /> Homer: We pay eight dollars for the night, and you can take two popsicles out of the freezer. <br /><br /> Hutz: Three. <br /><br /> Homer: Two. <br /><br /> Hutz: OK, two. And I get to keep this old bird cage. <br /><br /> Homer: Done! <br /><br /> Hutz: Still got it.|||The Simpson's
Lionel Hutz|Lionel Hutz: Mr. Simpson, don't you worry. I watched Matlock in a bar last night. The sound wasn't on, but I think I got the gist of it.|||The Simpson's
Lionel Hutz|Lionel Hutz: And as for your case, don't you worry. I've argued in front of every judge in this state -- often as a lawyer.|||The Simpson's
Lionel Hutz|Lionel Hutz: Ladies and gentlemen, I'm going to prove to you not only that Freddy Quimby is guilty, but that he is also innocent of not being guilty.|||The Simpson's
Lionel Hutz|Lionel Hutz: Mr. Mayor, is it true you rigged the election? <br /><br /> Sideshow Bob: No, I did not. <br /><br /> Hutz: [pause] Kids, help.|||The Simpson's
Lionel Hutz|Lionel Hutz: I'll have you know the contents of that dumpster are private! You stick your nose in, you'll be violating attorney-dumpster confidentiality.|||The Simpson's
Lionel Hutz|Lionel Hutz: Millhouse baby! Lionel Hutz, your new agent, unauthorized biographer and drug dealer... er keeper awayer.|||The Simpson's
Lionel Hutz|Lionel Hutz: It's a thorny legal issue, all right. I'll need to refer to the case of Finders v. Keepers.|||The Simpson's
Lionel Hutz|Lionel Hutz: there's the truth... and the truth.|||The Simpson's
Lionel Hutz|Judge: Mr. Hutz w've been in here for four hours. Do you have any evidence at all? <br /><br /> Lionel Hutz: Well, Your Honor. We've plenty of hearsay and conjecture. Those are kinds of evidence.|||The Simpson's
Lionel Hutz|Judge: Case dismissed! <br /><br /> Hutz: Your Honor... Do I still get paid?|||The Simpson's
Lionel Hutz|Bailiff: Do you promise to tell the truth the whole truth and nothing but the truth, so help you God? <br /><br /> Marge: Mmm... Yes, I do. <br /><br /> Hutz: She sounded like she was taking that awful seriously.|||The Simpson's
Lionel Hutz|Lionel Hutz: Hutz is the name Mr. Simpson. Lionel Hutz, attorney-at-law. Here's my card. It turns into a sponge when you put it in water.|||The Simpson's
Lionel Hutz|Bart: Mr. Hutz, when I grow up I want to be a lawyer just like you. <br /><br /> Lionel Hutz: Good for you son. If there is one thing America needs, it's more lawyers.|||The Simpson's
Lionel Hutz|Lionel Hutz: I move for a bad court thingy. <br /><br /> Judge: You mean a mistrial. <br /><br /> Hutz: Right!! That's why you're the judge and I'm the law-talking guy. <br /><br /> Judge: You mean the lawyer? <br /><br /> Hutz: Right.|||The Simpson's
Lionel Hutz|Lionel Hutz: Mrs. Simpson, you're in luck. Your sexual harassment suit is exactly what I need to help rebuild my shattered practice. Care to join me in a belt of scotch? <br /><br /> Marge: It's 9:30 in the morning. <br /><br /> Lionel Hutz: Yeah, but I haven't slept in days.|||The Simpson's
Lionel Hutz|Lionel Hutz: This is the greatest case of False Advertising I've seen since I sued the movie <i>The Never Ending Story</i>.|||The Simpson's
Lionel Hutz|Lionel Hutz: Well, he's kind of had it in for me ever since I accidentally ran over his dog. Actually, replace 'accidentally' with 'repeatedly,' and replace 'dog' with 'son.'|||The Simpson's
