Date	Description	Amount	Running Bal.
09/20/2011	"BKOFAMERICA ATM WITHDRWL 09-20 #001104 CUSTOMER 3448 BANK OF AMERICA, BENICIA, CA"	"-100.00"	"2393.72"
09/20/2011	"BKOFAMERICA ATM WITHDRWL 09-20 #009415 CUSTOMER 3448 BANK OF AMERICA, BENICIA, CA"	"-100.00"	"2293.72"
09/20/2011	"TARGET T2767 TARG 09-20 CUSTOMER 3448 PURCHASE #556905 OAKLAND CA"	"-65.24"	"2228.48"
09/20/2011	"DOMINO'S 7901 09/18 CARD #3448 PURCHASE #24445001262300200678538 BERKELEY, CA"	"-42.63"	"2185.85"
09/20/2011	"SHELL OIL 57444216501 09/18 CARD #3448 PURCHASE #24316051262548502039376 EMERYVILLE, CA"	"-30.16"	"2155.69"
09/21/2011	"Check 1443"	"-600.00"	"1555.69"
09/21/2011	"BKOFAMERICA ATM WITHDRWL 09-20 #009718 CUSTOMER 3448 BANK OF AMERICA, EMERYVILLE, CA"	"-80.00"	"1475.69"
09/21/2011	"CIVIC CENTER MARKET 09/19 CARD #3448 PURCHASE #24492151263286341000340 SAN FRANCISCO, CA"	"-25.01"	"1450.68"
09/21/2011	"APL*APPLE ITUNES STORE 09/21 CARD #3448 PURCHASE #24692161264000637990528 866-712-7753, CA"	"-11.99"	"1438.69"
09/21/2011	"BURGER KING #5792 09/20 CARD #3448 PURCHASE #24186161263206699001807 EMERYVILLE, CA"	"-10.54"	"1428.15"
09/21/2011	"SAFEWAY STORE 1 09-21 CUSTOMER 3448 PURCHASE #540303 VALLEJO CA"	"-4.74"	"1423.41"
09/22/2011	"WALGREENS 1301 MA 09-22 CUSTOMER 3448 PURCHASE #934200 SAN FRANCISCO CA"	"-20.91"	"1402.50"
09/22/2011	"SHELL Service Sta 09-21 CUSTOMER 3448 PURCHASE #094235 EMERYVILLE CA"	"-10.45"	"1392.05"
09/22/2011	"NEWYORK TOBACCO 09-22 CUSTOMER 3448 PURCHASE #650617 SAN FRANCISCO CA"	"-6.58"	"1385.47"
09/22/2011	"76 09-22 CUSTOMER 3448 PURCHASE #979629 SAN FRANCISCO CA"	"-5.94"	"1379.53"
09/22/2011	"TACO BELL 241100024117 09/20 CARD #3448 PURCHASE #24164071264525310500509 BENICIA, CA"	"-5.57"	"1373.96"
09/23/2011	"TARGET T0320 TARG 09-23 CUSTOMER 3448 PURCHASE #203351 Colma CA"	"-308.43"	"1065.53"
09/23/2011	"1436 Polk S ATM WITHDRWL 09-23 #000743005 CUSTOMER 3448 1436 Polk Street San Francisco CA"	"-102.50"	"963.03"
09/23/2011	"3400 ADELIN ATM WITHDRWL 09-22 #000435984 CUSTOMER 3448 3400 ADELINE EMERYVILLE CA"	"-42.75"	"920.28"
09/23/2011	"VALLEJO GAS & SHOP 09/21 CARD #3448 PURCHASE #24129421265100003494806 VALLEJO, CA"	"-18.72"	"901.56"
09/23/2011	"NEWYORK TOBACCO 09-23 CUSTOMER 3448 PURCHASE #494121 SAN FRANCISCO CA"	"-7.58"	"893.98"
09/23/2011	"SFDPT METERS 09/22 CARD #3448 PURCHASE #24492791265118000108554 415-7014591, CA"	"-6.00"	"887.98"
09/23/2011	"NON-BANK CARD ATM FEE ON 09-22 #000435947 CUSTOMER 3448 AT TERMINAL A156445 3400 ADELINE 3400 ADELINE EMERYVILLE CA"	"-2.00"	"885.98"
09/23/2011	"NON-BANK CARD ATM FEE ON 09-22 #000435984 CUSTOMER 3448 AT TERMINAL A156445 3400 ADELINE 3400 ADELINE EMERYVILLE CA"	"-2.00"	"883.98"
09/23/2011	"NON-BANK CARD ATM FEE ON 09-23 #000743005 CUSTOMER 3448 AT TERMINAL TX014631 1436 Polk Stre 1436 Polk Street San Francisco CA"	"-2.00"	"881.98"
09/26/2011	"CITY TOYOTA PARTS & SER TEMP CR ADJ 09/23 CARD #3448 DALY CITY, CA CLAIM # 74736931266018084760548"	"50.00"	"931.98"
09/26/2011	"THE VAULT CAFE 09/22 CARD #3448 PURCHASE #24559301266400000440188 BERKELEY, CA"	"-31.81"	"900.17"
09/26/2011	"WALGREENS SHATTUC 09-25 CUSTOMER 3448 PURCHASE #527355 BERKELEY CA"	"-22.67"	"877.50"
09/26/2011	"SAFEWAY STORE 1 09-24 CUSTOMER 3448 PURCHASE #569303 VALLEJO CA"	"-21.46"	"856.04"
09/26/2011	"UNION 76 00464271 09/25 CARD #3448 PURCHASE #24164071268619829356242 EMERYVILLE, CA"	"-19.56"	"836.48"
09/26/2011	"STANFORD LIQUOR/3 09-25 CUSTOMER 3448 PURCHASE #160975 BERKELEY CA"	"-15.71"	"820.77"
09/26/2011	"KFC #141 09/24 CARD #3448 PURCHASE #24431061267207864800842 EMERYVILLE, CA"	"-6.51"	"814.26"
09/26/2011	"SFDPT METERS 09/23 CARD #3448 PURCHASE #24492791266118000107373 415-7014591, CA"	"-6.00"	"808.26"
09/26/2011	"UNION 76 00464271 09/23 CARD #3448 PURCHASE #24164071268619800610773 EMERYVILLE, CA"	"-5.20"	"803.06"
09/27/2011	"STANFORD LIQUOR/3 09-27 CUSTOMER 3448 PURCHASE #130739 BERKELEY CA"	"-13.37"	"789.69"
09/27/2011	"PANDA EXPRESS 387 09/26 CARD #3448 PURCHASE #24224431270103015170329 SAN FRANCISCO, CA"	"-11.44"	"778.25"
09/27/2011	"UCSF CLS PARKING MU 09/26 CARD #3448 PURCHASE #24391211270207199600895 SAN FRANCISCO, CA"	"-7.00"	"771.25"
09/28/2011	"BKOFAMERICA ATM WITHDRWL 09-28 #007357 CUSTOMER 3448 BANK OF AMERICA, SAN FRANCISCO, CA"	"-80.00"	"691.25"
09/28/2011	"BERKELEY BOWL MARKE 09/27 CARD #3448 PURCHASE #24427331270720010876472 BERKELEY, CA"	"-67.41"	"623.84"
09/28/2011	"WALGREENS 1630 OC 09-28 CUSTOMER 3448 PURCHASE #934018 SAN FRANCISCO CA"	"-48.54"	"575.30"
09/29/2011	"1444 POLK S ATM WITHDRWL 09-29 #000600446 CUSTOMER 3448 1444 POLK ST. SAN FRANCISCO CA"	"-62.50"	"512.80"
09/29/2011	"SAFEWAY STORE 0 09-29 CUSTOMER 3448 PURCHASE #732215 OAKLAND CA"	"-50.21"	"462.59"
09/29/2011	"STANFORD LIQUOR/3 09-29 CUSTOMER 3448 PURCHASE #147823 BERKELEY CA"	"-23.63"	"438.96"
09/29/2011	"COOL GUYS MARKET 09/28 CARD #3448 PURCHASE #24493981272207952200076 SAN FRANCISCO, CA"	"-7.59"	"431.37"
09/29/2011	"NON-BANK CARD ATM FEE ON 09-29 #000600446 CUSTOMER 3448 AT TERMINAL LK845876 1444 POLK ST. 1444 POLK ST. SAN FRANCISCO CA"	"-2.00"	"429.37"
09/30/2011	"CHEVRON/EMERY SER 09-30 CUSTOMER 3448 PURCHASE #267065 EMERYVILLE CA"	"-37.50"	"391.87"
10/03/2011	"PUBLIC STORAGE 23086 10/01 CARD #3448 PURCHASE #24445001274000282700640 BERKLEY, CA"	"-40.39"	"351.48"
10/03/2011	"SHELL OIL 57444216501 10/01 CARD #3448 PURCHASE #24316051275548553043793 EMERYVILLE, CA"	"-36.97"	"314.51"
10/03/2011	"PIZZA GUYS #127 10/02 CARD #3448 PURCHASE #24801631276207253500020 707-557-8888, CA"	"-33.68"	"280.83"
10/03/2011	"STANFORD LIQUOR 10/01 CARD #3448 PURCHASE #24707801275980155939539 BERKELEY, CA"	"-22.84"	"257.99"
10/03/2011	"NATION'S GIANT 01 10/02 CARD #3448 PURCHASE #24224431276101036102762 SAN PABLO, CA"	"-17.64"	"240.35"
10/03/2011	"KFC #141 10-01 CUSTOMER 3448 PURCHASE #434349 EMERYVILLE CA"	"-8.43"	"231.92"
10/05/2011	"JS GARDEN 10/03 CARD #3448 PURCHASE #24013391277018606101133 VALLEJO, CA"	"-36.25"	"195.67"
10/05/2011	"MCDONALD'S F15394 10/03 CARD #3448 PURCHASE #24427331277710036943045 VALLEJO, CA"	"-12.22"	"183.45"
10/05/2011	"AMPCO PARKING BRYANT ST 10/03 CARD #3448 PURCHASE #24789301277277170800501 SAN FRANCISCO, CA"	"-9.00"	"174.45"
10/06/2011	"SAFEWAY STORE 1 10-06 CUSTOMER 3448 PURCHASE #761657 VALLEJO CA"	"-31.71"	"142.74"
10/06/2011	"MELS - PINOLE 10/04 CARD #3448 PURCHASE #24692161278000909083618 PINOLE, CA"	"-29.61"	"113.13"
10/07/2011	"MI PUEBLO FOOD CENT 10/05 CARD #3448 PURCHASE #24427331279710019110305 VALLEJO, CA"	"-56.96"	"56.17"
10/11/2011	"BKOFAMERICA ATM DEPOSIT 10-07 #004809 CUSTOMER 3448 BANK OF AMERICA, SAN FRANCISCO, CA"	"200.00"	"256.17"
10/11/2011	"BAY TICKETS 10/08 CARD #3448 PURCHASE #24332391282000010000041 415-9083877, CA"	"-223.56"	"32.61"
10/11/2011	"SFDPT METERS 10/07 CARD #3448 PURCHASE #24492791280118000107755 415-7013000, CA"	"-6.00"	"26.61"
10/11/2011	"SFDPT METERS 10/07 CARD #3448 PURCHASE #24492791280118000109231 415-7013000, CA"	"-4.00"	"22.61"
10/17/2011	"HULU 10/16 CARD #3448 PURCHASE #24492151290027319934145 877-801-5441, CA"	"-7.99"	"14.62"
10/18/2011	"OVERDRAFT ITEM FEE"	"-35.00"	"-20.38"
10/18/2011	"ATT*BILL PAYMENT 10/17 CARD #3448 PURCHASE #24692161290000765385804 800-288-2020, TX"	"-30.00"	"-50.38"
10/24/2011	"Extended Overdrawn Balance Charge"	"-35.00"	"-85.38"
10/27/2011	"Check 1445"	"-600.00"	"-685.38"
10/28/2011	"OVERDRAFT ITEM FEE"	"-35.00"	"-720.38"
11/29/2011	"CA TLR transfer Banking Ctr ONE MARKET PLAZA #0000295 CA Confirmation# 1459924043"	"2000.00"	"1279.62"
11/29/2011	"CA TLR cash withdrawal from CHK 4065 Banking Ctr ONE MARKET PLAZA #0000295 CA Confirmation# 2659975774"	"-700.00"	"579.62"
11/30/2011	"WALGREENS 1524 PO 11-29 CUSTOMER 3448 PURCHASE #151502 SAN FRANCISCO CA"	"-30.10"	"549.52"
12/01/2011	"BKOFAMERICA ATM WITHDRWL 12-01 #008926 CUSTOMER 3448 BANK OF AMERICA, SAN FRANCISCO, CA"	"-60.00"	"489.52"
12/01/2011	"BAMBOO RESTAURANT 11/30 CARD #3448 PURCHASE #24071051334987140269228 SAN FRANCISCO, CA"	"-29.15"	"460.37"
12/01/2011	"HULU 11/30 CARD #3448 PURCHASE #24492151335027437266120 877-801-5441, CA"	"-7.99"	"452.38"
12/02/2011	"BKOFAMERICA ATM WITHDRWL 12-02 #007488 CUSTOMER 3448 BANK OF AMERICA, AMERICAN CANY, CA"	"-80.00"	"372.38"
12/02/2011	"SHOP AND SAVE MAR 12-02 CUSTOMER 3448 PURCHASE #356198 VALLEJO CA"	"-20.70"	"351.68"
12/05/2011	"BKOFAMERICA ATM WITHDRWL 12-04 #001156 CUSTOMER 3448 BANK OF AMERICA, SAN FRANCISCO, CA"	"-40.00"	"311.68"
12/05/2011	"N & M MARKET 12/03 CARD #3448 PURCHASE #24129421338100000045547 VALLEJO, CA"	"-39.95"	"271.73"
12/05/2011	"NEWYORK TOBACCO 12/03 CARD #3448 PURCHASE #24493981338207925400243 SAN FRANCISCO, CA"	"-27.05"	"244.68"
12/05/2011	"WALGREENS 1301 MA 12-05 CUSTOMER 3448 PURCHASE #312064 SAN FRANCISCO CA"	"-26.27"	"218.41"
12/05/2011	"WALGREENS 1630 OC 12-03 CUSTOMER 3448 PURCHASE #516528 SAN FRANCISCO CA"	"-16.99"	"201.42"
12/05/2011	"JACK IN THE BOX 4334 12/02 CARD #3448 PURCHASE #24435651337091500001266 AMERICAN CANY, CA"	"-16.33"	"185.09"
12/05/2011	"Dollar King 12-04 CUSTOMER 3448 PURCHASE #338359 San Francisco CA"	"-6.57"	"178.52"
12/06/2011	"WELLS FARGO ATM WITHDRWL 12-06 #000113407 CUSTOMER 3448 VANNESS-CAL VE SAN FRANCISCO CA"	"-23.00"	"155.52"
12/06/2011	"NON-BANK CARD ATM FEE ON 12-06 #000113407 CUSTOMER 3448 AT TERMINAL 1176P WELLS FARGO BN VANNESS-CAL VE SAN FRANCISCO CA"	"-2.00"	"153.52"
12/07/2011	"CIVIC CENTER MARKET 12/05 CARD #3448 PURCHASE #24492151340286341500379 SAN FRANCISCO, CA"	"-16.97"	"136.55"
12/07/2011	"NEWYORK TOBACCO 12/06 CARD #3448 PURCHASE #24493981341207925700118 SAN FRANCISCO, CA"	"-6.99"	"129.56"
12/08/2011	"GOLDEN VEGGIE MARKET 12/06 CARD #3448 PURCHASE #24122581341701327783570 SAN FRANCISCO, CA"	"-40.40"	"89.16"
12/08/2011	"EAT24HOURS COM 12/06 CARD #3448 PURCHASE #24013391341001512732326 EAT24HOUR.COM, CA"	"-31.61"	"57.55"
12/08/2011	"NEWYORK TOBACCO 12/07 CARD #3448 PURCHASE #24493981342207925800248 SAN FRANCISCO, CA"	"-12.99"	"44.56"
12/12/2011	"KYOTO SUSHI ON VAN NESS 12/09 CARD #3448 PURCHASE #24460081345700095001394 SAN FRANCISCO, CA"	"-53.77"	"-9.21"
12/13/2011	"BKOFAMERICA ATM DEPOSIT 12-13 #008018 CUSTOMER 3430 BANK OF AMERICA, SAN FRANCISCO, CA"	"80.00"	"70.79"
12/13/2011	"OVERDRAFT ITEM FEE"	"-35.00"	"35.79"
12/13/2011	"BKOFAMERICA ATM WITHDRWL 12-13 #008040 CUSTOMER 3448 BANK OF AMERICA, SAN FRANCISCO, CA"	"-160.00"	"-124.21"
12/14/2011	"OVERDRAFT ITEM FEE"	"-35.00"	"-159.21"
12/19/2011	"Extended Overdrawn Balance Charge"	"-35.00"	"-194.21"
